rank,term,score,score_raw,in_gold
1,ecolodge,0.377495,1362.434518,true
2,vivencial,0.284689,1027.483839,false
3,vernácular,0.278418,1004.852036,true
4,diseño,0.274282,989.925582,false
5,arquitectura,0.248832,898.070038,false
6,proyecto,0.241702,872.337737,false
7,chachapoyas,0.207708,749.649111,false
8,criterio,0.18812,678.954079,false
9,tabla,0.176623,637.458629,false
10,caso,0.166361,600.419367,false
11,aplicar,0.147749,533.247206,false
12,contexto,0.138203,498.793767,false
13,natural,0.134621,485.866022,false
14,arquitectónico,0.129176,466.215134,false
15,entorno,0.124463,449.206082,false
16,terreno,0.105347,380.214284,false
17,zona,0.101964,368.00348,false
18,elaboración,0.097712,352.655628,false
19,circulación,0.096568,348.52976,false
20,análisis,0.096551,348.465607,false
21,nota,0.088326,318.780586,false
22,topografía,0.08779,316.845237,false
23,constructivo,0.085281,307.792516,false
24,sistema,0.084053,303.359952,false
25,material,0.077284,278.929308,true
26,estructural,0.065849,237.659227,false
27,madera,0.065849,237.659227,false
28,principal,0.06348,229.107101,false
29,estructura,0.060032,216.664565,false
30,utilizar,0.05909,213.265261,false
31,aprovechar,0.058884,212.520391,false
32,convencional,0.058415,210.826734,false
33,usuario,0.056984,205.664894,false
34,adobe,0.055228,199.327094,false
35,eje,0.054166,195.493881,false
36,seguir,0.054135,195.381649,false
37,base,0.053605,193.468463,false
38,inmediato,0.05098,183.994241,false
39,zonificación,0.05098,183.994241,false
40,tradicional,0.048492,175.015357,true
41,área,0.046977,169.545265,false
42,peatonal,0.046732,168.661387,false
43,espacio,0.046473,167.729274,false
44,conexión,0.04567,164.828174,false
45,recurso,0.043883,158.381244,false
46,emplazamiento,0.042483,153.328534,false
47,espacial,0.041789,150.820922,false
48,funcional,0.041421,149.49532,false
49,integración,0.041421,149.49532,false
50,lugar,0.041282,148.992568,false
