rank,term,score,score_raw,in_gold
1,colcamar,0.428813,230.844387,false
2,turismo,0.370822,199.625877,true
3,distrito,0.284466,153.137659,false
4,afectado,0.260651,140.317176,false
5,turístico,0.254693,137.109929,false
6,preocupado,0.227019,122.211734,false
7,desarrollo,0.159088,85.642164,true
8,percepción,0.153389,82.574412,true
9,sostenible,0.13845,74.53235,true
10,rural,0.124629,67.09171,false
11,impacto,0.115664,62.265712,true
12,conservación,0.110248,59.350359,true
13,issn,0.106808,57.4982,false
14,recurso,0.103838,55.899263,false
15,administrativas,0.099687,53.664987,false
16,ñeque,0.099687,53.664987,false
17,local,0.098163,52.844489,false
18,investigación,0.094575,50.912689,false
19,revista,0.092113,49.587684,false
20,sociales,0.089143,47.988475,false
21,volumen,0.087494,47.100992,false
22,ciencias,0.081661,43.960926,false
23,ambiental,0.077271,41.597623,true
24,indiferente,0.076408,41.132979,false
25,población,0.072339,38.942385,false
26,destacar,0.060957,32.815213,false
27,collazos,0.049844,26.832493,false
28,cols,0.049844,26.832493,false
29,contaminación,0.049844,26.832493,false
30,servicio,0.049298,26.5389,false
31,tourism,0.049082,26.422245,false
32,categoría,0.048766,26.252304,false
33,tabla,0.047365,25.498345,false
34,mincetur,0.045718,24.611409,false
35,regional,0.045454,24.46919,false
36,comunidad,0.043722,23.536934,false
37,provincia,0.043141,23.224053,false
38,belén,0.042041,22.631803,false
39,huaylla,0.042041,22.631803,false
40,perception,0.042041,22.631803,false
41,percepção,0.042041,22.631803,false
42,responsabilidad,0.042041,22.631803,false
43,sustentável,0.042041,22.631803,false
44,gobierno,0.040831,21.980463,false
45,ambiente,0.040638,21.876808,false
46,actividad,0.039093,21.045262,false
47,económico,0.038564,20.760335,false
48,región,0.038564,20.760335,false
49,negativo,0.037929,20.418458,false
50,estudio,0.037742,20.317766,false
