rank,term,score,score_raw,in_gold
1,turístico,0.551562,856.937059,false
2,pilar,0.317556,493.373297,true
3,turismo,0.248175,385.578749,true
4,público,0.119931,186.330876,true
5,gestión,0.116932,181.672604,false
6,seguridad,0.116402,180.849202,false
7,servicio,0.111687,173.523579,false
8,criterio,0.110708,172.0017,false
9,importancia,0.108671,168.83741,false
10,ambiental,0.107096,166.390491,false
11,desarrollo,0.105521,163.943572,false
12,consistencia,0.104881,162.948979,false
13,sector,0.098638,153.249498,false
14,destino,0.096806,150.403058,false
15,componente,0.096141,149.369897,false
16,oferta,0.093873,145.846131,false
17,transversal,0.093228,144.843537,false
18,institucionalidad,0.090314,140.317176,false
19,territorio,0.088027,136.76387,false
20,levanto,0.086044,133.682181,false
21,calidad,0.084938,131.964846,false
22,visitante,0.083472,129.686706,false
23,fortalecer,0.082608,128.344595,false
24,privado,0.080843,125.602647,false
25,sociedad,0.076484,118.829614,false
26,planificación,0.074017,114.9964,false
27,demanda,0.071418,110.959366,false
28,estratégico,0.070738,109.902316,false
29,actor,0.0706,109.687944,false
30,civil,0.066615,103.49676,false
31,distrito,0.065124,101.180239,false
32,turista,0.064409,100.069894,false
33,facilitación,0.064148,99.663547,false
34,experiencia,0.061464,95.494574,false
35,orientado,0.059213,91.99712,false
36,permitir,0.058968,91.615371,false
37,fundamental,0.057362,89.121454,false
38,comparación,0.056746,88.163907,false
39,administración,0.05659,87.921853,true
40,recurso,0.055468,86.17803,false
41,acción,0.054446,84.590756,false
42,articulación,0.054279,84.330694,false
43,experto,0.054279,84.330694,false
44,institución,0.05295,82.265958,false
45,territorial,0.05295,82.265958,false
46,local,0.052234,81.154037,false
47,académico,0.051812,80.49748,false
48,panel,0.051812,80.49748,false
49,vinculado,0.050744,78.838209,false
50,autor,0.050691,78.756911,false
