rank,term,score,score_raw,in_gold
1,cultural,0.5826,58.734388,true
2,paisaje,0.360523,36.345828,false
3,turístico,0.312316,31.485903,true
4,desarrollo,0.219695,22.148405,true
5,chachapoyas,0.176147,17.758103,false
6,turismo,0.164629,16.596909,false
7,natural,0.137987,13.911049,false
8,ciudad,0.114363,11.529465,false
9,local,0.105451,10.630953,true
10,patrimonio,0.097528,9.832202,false
11,tourism,0.092431,9.318409,false
12,potencial,0.090237,9.097184,false
13,estudio,0.084751,8.544127,false
14,turista,0.075231,7.584365,true
15,sostenible,0.067988,6.854196,false
16,resultado,0.065365,6.589747,false
17,variable,0.060019,6.050813,false
18,actividad,0.058556,5.903256,false
19,tesis,0.058446,5.892198,false
20,valor,0.057305,5.7772,false
21,económico,0.056607,5.706822,false
22,amazonas,0.056532,5.699249,false
23,development,0.056471,5.693122,false
24,comunidad,0.056437,5.689622,false
25,investigación,0.054921,5.536829,false
26,tabla,0.054369,5.481191,false
27,lugar,0.054319,5.476138,false
28,propuesta,0.053661,5.409777,false
29,población,0.053357,5.379148,false
30,región,0.05137,5.178881,false
31,landscape,0.050649,5.106099,false
32,recurso,0.050549,5.096087,false
33,dato,0.049165,4.956537,false
34,conservación,0.04905,4.94498,false
35,histórico,0.048158,4.855016,false
36,gestión,0.048067,4.845804,false
37,relación,0.047316,4.770156,false
38,visitar,0.045249,4.561731,false
39,cultura,0.044589,4.495255,false
40,trabajo,0.04453,4.489278,false
41,significativo,0.042979,4.332905,false
42,preservación,0.042733,4.308134,false
43,atractivo,0.041879,4.22199,false
44,permitir,0.041105,4.144006,false
45,profesional,0.040606,4.093697,false
46,paisajes,0.040343,4.067186,true
47,promoción,0.040219,4.05465,false
48,visitante,0.040089,4.041543,false
49,arqueológico,0.039774,4.009819,false
50,naturaleza,0.039189,3.950818,false
