rank,term,score,score_raw,in_gold
1,turismo,0.376975,694.588668,true
2,funerario,0.370312,682.311975,true
3,chachapoyas,0.281793,519.212225,false
4,turístico,0.260448,479.884753,true
5,ciudad,0.240433,443.005371,false
6,alternativo,0.203898,375.687924,true
7,turista,0.191899,353.580294,false
8,folclore,0.189755,349.63032,true
9,cementerio,0.174418,321.371597,false
10,actividad,0.154196,284.111032,false
11,difunto,0.117917,217.265305,false
12,oferta,0.107651,198.350738,true
13,propuesta,0.106101,195.493881,false
14,museo,0.097779,180.161027,false
15,programa,0.093017,171.387412,false
16,entierro,0.083524,153.896258,false
17,elaboración,0.083216,153.328534,false
18,cultura,0.08207,151.216729,false
19,diversificar,0.081068,149.369897,false
20,familiar,0.081068,149.369897,false
21,tradición,0.080098,147.58311,false
22,visitar,0.078553,144.735637,false
23,tradicional,0.069657,128.344595,false
24,costumbre,0.066573,122.662827,false
25,tipo,0.061742,113.761848,false
26,misa,0.054091,99.663547,false
27,iglesia,0.05395,99.404699,false
28,ligado,0.05395,99.404699,false
29,viaje,0.052242,96.258446,false
30,casa,0.049422,91.061919,false
31,cultural,0.048518,89.395541,false
32,considerar,0.046009,84.772633,false
33,culto,0.045769,84.330694,false
34,velorio,0.045769,84.330694,false
35,vivo,0.044648,82.265958,false
36,fuente,0.043825,80.748326,false
37,alma,0.043688,80.49748,false
38,muerte,0.043688,80.49748,false
39,visita,0.04304,79.303431,false
40,ritual,0.041608,76.664267,false
41,destino,0.041556,76.56883,false
42,desarrollo,0.041169,75.854488,false
43,tema,0.040901,75.361588,false
44,persona,0.040452,74.533624,false
45,llevar,0.039528,72.831054,false
46,muerto,0.039528,72.831054,false
47,realizar,0.039187,72.203214,false
48,característica,0.038588,71.099627,false
49,extranjero,0.038588,71.099627,false
50,conjunto,0.037995,70.006143,false
