rank,term,score,score_raw,in_gold
1,recurso,0.403466,535.577656,true
2,chuquibamba,0.351799,466.992841,false
3,turístico,0.332972,442.0,true
4,jerarquización,0.260805,346.202572,true
5,cochabamba,0.182384,242.104577,false
6,punto,0.171976,228.287518,false
7,distrito,0.148333,196.90355,false
8,jerarquía,0.14378,190.859681,false
9,pueblo,0.142888,189.675275,false
10,particularidades,0.1162,154.248671,false
11,tabla,0.101969,135.357602,false
12,laguna,0.101501,134.735956,false
13,turismo,0.099439,132.0,false
14,msnm,0.097697,129.686706,false
15,estacionalidad,0.094488,125.427672,false
16,potencial,0.090695,120.392456,true
17,actual,0.085461,113.444821,false
18,imagen,0.08487,112.660171,false
19,caserío,0.083501,110.843059,false
20,cercano,0.081912,108.733852,false
21,categoría,0.077461,102.8249,false
22,inventario,0.076894,102.072694,true
23,asentamiento,0.075813,100.637565,false
24,actividad,0.072151,95.776326,false
25,altitud,0.072035,95.622344,false
26,caminar,0.071925,95.476664,false
27,servicio,0.071594,95.036479,false
28,agua,0.071481,94.887348,false
29,poblador,0.070282,93.295675,false
30,descripción,0.070152,93.123095,false
31,natural,0.069125,91.759359,false
32,minuto,0.068948,91.524006,false
33,ubicación,0.068877,91.429948,false
34,valoración,0.068489,90.915516,false
35,poblado,0.068245,90.590553,false
36,distancia,0.06575,87.278896,false
37,carretera,0.063536,84.34068,false
38,atuén,0.061527,81.673833,false
39,piedra,0.061515,81.658155,false
40,camino,0.059165,78.537419,false
41,servicios,0.058901,78.187344,false
42,tipo,0.058327,77.425597,false
43,herradura,0.057682,76.56883,false
44,manifestaciones,0.057132,75.839988,false
45,básico,0.056755,75.339205,false
46,acceso,0.055882,74.18014,false
47,inca,0.0553,73.407569,false
48,arena,0.054407,72.221522,false
49,cultural,0.05349,71.004266,false
50,investigación,0.050473,67.0,false
