rank,term,score,score_raw,in_gold
1,satisfacción,0.413432,245.43939,true
2,servicio,0.369851,219.567037,true
3,turista,0.355131,210.828051,true
4,guía,0.338482,200.94453,true
5,calidad,0.234287,139.087763,true
6,nivel,0.181921,108.0,false
7,turismo,0.17013,101.0,true
8,fiabilidad,0.1304,77.413511,false
9,correlación,0.128341,76.191623,false
10,empatía,0.109704,65.127216,false
11,chachapoyas,0.109289,64.880737,false
12,relación,0.107554,63.850884,false
13,turístico,0.090961,54.0,false
14,alto,0.090163,53.526293,false
15,dimensión,0.089726,53.267087,false
16,bilateral,0.085968,51.036347,false
17,visitante,0.083953,49.839782,false
18,coeficiente,0.082709,49.101268,false
19,seguridad,0.082697,49.094379,false
20,variable,0.080048,47.521652,false
21,spearman,0.078663,46.699284,false
22,respuesta,0.067035,39.796335,false
23,tangible,0.065948,39.150704,false
24,amazonas,0.06592,39.134413,false
25,dispersión,0.064488,38.284415,false
26,tabla,0.064256,38.146233,false
27,expectativa,0.061257,36.366206,false
28,percepción,0.060914,36.162524,false
29,capacidad,0.059817,35.511392,false
30,arévalo,0.058961,35.003071,false
31,experiencia,0.058334,34.630524,false
32,elementos,0.058182,34.540728,false
33,positivo,0.058037,34.454662,false
34,diagrama,0.057704,34.256866,false
35,servqual,0.051965,30.849734,false
36,significativo,0.049277,29.254242,false
37,figura,0.047674,28.302044,false
38,guiado,0.046255,27.459756,false
39,sig,0.044704,26.5389,false
40,ítems,0.043024,25.541583,false
41,costo,0.041265,24.497446,false
42,indicar,0.041,24.340359,false
43,mostrar,0.040481,24.032213,false
44,prestación,0.039438,23.413118,false
45,eficacia,0.039307,23.335381,false
46,dato,0.039305,23.333742,false
47,satisfaction,0.03912,23.224053,false
48,nacional,0.038164,22.656765,false
49,cuestionario,0.037305,22.146902,false
50,estudio,0.03643,21.626912,false
