rank,term,score,score_raw,in_gold
1,turista,0.458382,31.081551,true
2,turístico,0.323031,21.903775,false
3,chachapoyas,0.288568,19.566951,false
4,turismo,0.272945,18.5076,true
5,servicio,0.221537,15.021774,false
6,gráfico,0.164738,11.170419,false
7,satisfacción,0.154939,10.505982,true
8,ciudad,0.15391,10.436164,false
9,viaje,0.136072,9.226621,false
10,oferta,0.135969,9.219691,true
11,operador,0.135468,9.185664,false
12,calidad,0.13408,9.09159,false
13,actividad,0.123397,8.367205,false
14,destino,0.110011,7.45955,false
15,información,0.107122,7.263603,false
16,empresa,0.100046,6.783852,false
17,distribución,0.098962,6.710333,false
18,relación,0.093946,6.370197,false
19,visitar,0.086721,5.880307,false
20,experiencia,0.076204,5.167146,false
21,precio,0.074692,5.064619,false
22,persona,0.074138,5.027079,false
23,investigación,0.066598,4.515786,false
24,fuente,0.063881,4.331561,false
25,nivel,0.063433,4.301181,false
26,encuesta,0.0626,4.244735,false
27,resultado,0.060521,4.103746,false
28,desarrollo,0.059511,4.035298,false
29,elaboración,0.056477,3.829566,false
30,variable,0.054774,3.714044,false
31,encontrar,0.054099,3.668275,false
32,interpretación,0.053705,3.641605,false
33,social,0.050288,3.409849,false
34,recuperado,0.049991,3.389774,false
35,estudio,0.049019,3.323822,false
36,cliente,0.048556,3.292443,false
37,caso,0.046884,3.179093,false
38,paquete,0.046586,3.158881,false
39,año,0.045977,3.117581,false
40,tourist,0.045599,3.091905,false
41,mayoría,0.043755,2.966908,false
42,población,0.041324,2.802072,false
43,elemento,0.041064,2.784402,false
44,obtener,0.041016,2.781163,false
45,operadora,0.040449,2.742761,false
46,tomar,0.040225,2.727545,false
47,perú,0.039916,2.706579,false
48,cumplir,0.039913,2.706409,false
49,valor,0.039824,2.700327,false
50,mencionar,0.03775,2.559711,false
