doc_id,doc,algorithm,rank,term,score,score_raw,in_gold
0,doc1,tfidf,1,purum,0.488113,268.324934,true
0,doc1,tfidf,2,grafía,0.249418,137.109929,false
0,doc1,tfidf,3,quechua,0.236947,130.254433,false
0,doc1,tfidf,4,simbolización,0.16038,88.163907,false
0,doc1,tfidf,5,puya,0.125515,68.99784,false
0,doc1,tfidf,6,arqueología,0.110161,60.557535,false
0,doc1,tfidf,7,laguna,0.107695,59.202162,false
0,doc1,tfidf,8,identidad,0.106475,58.531097,true
0,doc1,tfidf,9,aymara,0.106003,58.27172,false
0,doc1,tfidf,10,hombre,0.098561,54.18071,false
0,doc1,tfidf,11,chacha,0.094516,51.95742,false
0,doc1,tfidf,12,chachapuya,0.093532,51.416224,true
0,doc1,tfidf,13,ancestral,0.092926,51.083166,false
0,doc1,tfidf,14,purun,0.087296,47.988475,false
0,doc1,tfidf,15,andino,0.084494,46.448107,false
0,doc1,tfidf,16,leyenda,0.084494,46.448107,false
0,doc1,tfidf,17,ayala,0.083677,45.99856,false
0,doc1,tfidf,18,atributo,0.080122,44.044542,false
0,doc1,tfidf,19,oral,0.079593,43.753617,true
0,doc1,tfidf,20,poma,0.074825,41.132979,false
0,doc1,tfidf,21,ruíz,0.074825,41.132979,false
0,doc1,tfidf,22,incas,0.074618,41.019016,false
0,doc1,tfidf,23,simbólico,0.074618,41.019016,false
0,doc1,tfidf,24,origen,0.070187,38.58298,false
0,doc1,tfidf,25,sociedad,0.070086,38.52779,false
0,doc1,tfidf,26,barcellos,0.06973,38.332133,false
0,doc1,tfidf,27,historiógrafo,0.06973,38.332133,false
0,doc1,tfidf,28,inca,0.066768,36.703785,false
0,doc1,tfidf,29,lima,0.065784,36.162524,false
0,doc1,tfidf,30,caso,0.065576,36.04832,false
0,doc1,tfidf,31,chachapoyas,0.06557,36.044854,false
0,doc1,tfidf,32,jalca,0.064725,35.580407,false
0,doc1,tfidf,33,sitio,0.064599,35.511392,false
0,doc1,tfidf,34,relato,0.063675,35.003071,false
0,doc1,tfidf,35,incario,0.062757,34.49892,true
0,doc1,tfidf,36,referido,0.061951,34.055444,false
0,doc1,tfidf,37,estructura,0.059304,32.600438,false
0,doc1,tfidf,38,elemento,0.058652,32.242212,false
0,doc1,tfidf,39,narración,0.058368,32.086149,false
0,doc1,tfidf,40,referir,0.058365,32.084154,false
0,doc1,tfidf,41,estructural,0.057866,31.809947,false
0,doc1,tfidf,42,maíz,0.057866,31.809947,false
0,doc1,tfidf,43,traducción,0.057121,31.400662,false
0,doc1,tfidf,44,agua,0.056545,31.083787,false
0,doc1,tfidf,45,taylor,0.056119,30.849734,false
0,doc1,tfidf,46,diluvial,0.055784,30.665707,false
0,doc1,tfidf,47,etnolingüístico,0.055784,30.665707,false
0,doc1,tfidf,48,gerald,0.055784,30.665707,false
0,doc1,tfidf,49,contexto,0.05482,30.135682,false
0,doc1,tfidf,50,arqueológico,0.054705,30.072148,false
0,doc1,bbidf,1,purum,0.383319,316.845237,true
0,doc1,bbidf,2,grafía,0.21904,181.054421,false
0,doc1,bbidf,3,quechua,0.208088,172.0017,false
0,doc1,bbidf,4,hombre,0.148397,122.662827,false
0,doc1,bbidf,5,simbolización,0.125948,104.106292,false
0,doc1,bbidf,6,chachapoyas,0.123511,102.092291,false
0,doc1,bbidf,7,identidad,0.122408,101.180239,true
0,doc1,bbidf,8,arqueología,0.120573,99.663547,false
0,doc1,bbidf,9,sociedad,0.120573,99.663547,false
0,doc1,bbidf,10,laguna,0.110167,91.061919,false
0,doc1,bbidf,11,describir,0.10952,90.52721,false
0,doc1,bbidf,12,pueblo,0.10952,90.52721,false
0,doc1,bbidf,13,lima,0.107819,89.121454,false
0,doc1,bbidf,14,chacha,0.104044,86.00085,false
0,doc1,bbidf,15,origen,0.102023,84.330694,false
0,doc1,bbidf,16,ancestral,0.099525,82.265958,false
0,doc1,bbidf,17,sitio,0.098809,81.673833,false
0,doc1,bbidf,18,atributo,0.098568,81.474489,false
0,doc1,bbidf,19,leyenda,0.098568,81.474489,false
0,doc1,bbidf,20,puya,0.098568,81.474489,false
0,doc1,bbidf,21,aymara,0.093092,76.948129,false
0,doc1,bbidf,22,contexto,0.091751,75.839988,false
0,doc1,bbidf,23,caso,0.088781,73.384589,false
0,doc1,bbidf,24,oral,0.087616,72.421768,true
0,doc1,bbidf,25,referido,0.087616,72.421768,false
0,doc1,bbidf,26,grupo,0.084693,70.006143,false
0,doc1,bbidf,27,relacionado,0.084289,69.67216,false
0,doc1,bbidf,28,estructura,0.083575,69.081456,false
0,doc1,bbidf,29,andino,0.083474,68.99784,false
0,doc1,bbidf,30,chachapuya,0.08214,67.895408,true
0,doc1,bbidf,31,jorge,0.08214,67.895408,false
0,doc1,bbidf,32,simbólico,0.08214,67.895408,false
0,doc1,bbidf,33,referir,0.078836,65.164627,false
0,doc1,bbidf,34,poseer,0.078791,65.127216,false
0,doc1,bbidf,35,luis,0.076664,63.369047,false
0,doc1,bbidf,36,purun,0.076664,63.369047,false
0,doc1,bbidf,37,chachapoya,0.074199,61.331414,false
0,doc1,bbidf,38,haber,0.074199,61.331414,false
0,doc1,bbidf,39,kuelap,0.074199,61.331414,false
0,doc1,bbidf,40,elemento,0.072639,60.041937,false
0,doc1,bbidf,41,maíz,0.071188,58.842687,false
0,doc1,bbidf,42,valle,0.071188,58.842687,false
0,doc1,bbidf,43,inca,0.069561,57.4982,false
0,doc1,bbidf,44,incas,0.069561,57.4982,false
0,doc1,bbidf,45,arqueológico,0.068086,56.279137,false
0,doc1,bbidf,46,agua,0.067049,55.42153,false
0,doc1,bbidf,47,deber,0.06635,54.843972,false
0,doc1,bbidf,48,jalca,0.06635,54.843972,false
0,doc1,bbidf,49,gente,0.064924,53.664987,false
0,doc1,bbidf,50,construcción,0.062858,51.95742,false
0,doc1,textrank,1,purum,0.260024,18.916137,true
0,doc1,textrank,2,chachapoyas,0.162637,11.831502,false
0,doc1,textrank,3,quechua,0.162289,11.806188,false
0,doc1,textrank,4,grafía,0.152181,11.070823,false
0,doc1,textrank,5,identidad,0.146086,10.627419,true
0,doc1,textrank,6,hombre,0.137658,10.014304,false
0,doc1,textrank,7,caso,0.135014,9.821986,false
0,doc1,textrank,8,sitio,0.121422,8.833203,false
0,doc1,textrank,9,lima,0.115462,8.399614,false
0,doc1,textrank,10,laguna,0.114274,8.313151,false
0,doc1,textrank,11,amazonas,0.114213,8.308749,false
0,doc1,textrank,12,elemento,0.109036,7.932153,false
0,doc1,textrank,13,arqueología,0.106912,7.777595,false
0,doc1,textrank,14,relacionado,0.10536,7.664688,false
0,doc1,textrank,15,contexto,0.104206,7.58074,false
0,doc1,textrank,16,estructura,0.100045,7.278085,false
0,doc1,textrank,17,sociedad,0.099772,7.25816,false
0,doc1,textrank,18,grupo,0.09391,6.831748,false
0,doc1,textrank,19,arqueológico,0.093886,6.829996,false
0,doc1,textrank,20,ancestral,0.090511,6.584449,false
0,doc1,textrank,21,origen,0.08876,6.457103,false
0,doc1,textrank,22,simbolización,0.088471,6.436045,false
0,doc1,textrank,23,permitir,0.088286,6.42262,false
0,doc1,textrank,24,estudio,0.085638,6.229953,false
0,doc1,textrank,25,construcción,0.084337,6.1353,false
0,doc1,textrank,26,describir,0.084116,6.119278,false
0,doc1,textrank,27,leyenda,0.082534,6.004188,false
0,doc1,textrank,28,pueblo,0.082229,5.982008,false
0,doc1,textrank,29,agua,0.080223,5.836039,false
0,doc1,textrank,30,perú,0.079727,5.799927,false
0,doc1,textrank,31,poseer,0.077576,5.643484,false
0,doc1,textrank,32,andino,0.076435,5.560483,false
0,doc1,textrank,33,región,0.076403,5.558129,false
0,doc1,textrank,34,relación,0.075456,5.489283,false
0,doc1,textrank,35,identificar,0.075099,5.46328,false
0,doc1,textrank,36,haber,0.074966,5.453591,false
0,doc1,textrank,37,chachapoya,0.072148,5.248593,false
0,doc1,textrank,38,incas,0.071573,5.206743,false
0,doc1,textrank,39,local,0.070747,5.146655,false
0,doc1,textrank,40,referir,0.070074,5.097695,false
0,doc1,textrank,41,año,0.069592,5.062655,false
0,doc1,textrank,42,puya,0.069494,5.055545,false
0,doc1,textrank,43,kuelap,0.068803,5.005236,false
0,doc1,textrank,44,aymara,0.068327,4.970635,false
0,doc1,textrank,45,chacha,0.068176,4.959683,false
0,doc1,textrank,46,atributo,0.067724,4.926793,false
0,doc1,textrank,47,comunidad,0.06762,4.919194,false
0,doc1,textrank,48,inca,0.067169,4.886375,false
0,doc1,textrank,49,oral,0.066971,4.871964,true
0,doc1,textrank,50,referido,0.066219,4.817314,false
1,doc2,tfidf,1,año,0.271782,135.940591,false
1,doc2,tfidf,2,costo,0.224478,112.279963,false
1,doc2,tfidf,3,caja,0.219724,109.902316,false
1,doc2,tfidf,4,tabla,0.194352,97.211369,false
1,doc2,tfidf,5,financiero,0.17142,85.741063,false
1,doc2,tfidf,6,servicio,0.150693,75.373759,false
1,doc2,tfidf,7,precio,0.148938,74.496284,false
1,doc2,tfidf,8,depreciación,0.143913,71.982713,false
1,doc2,tfidf,9,fuente,0.137589,68.819519,false
1,doc2,tfidf,10,turismo,0.133951,67.0,true
1,doc2,tfidf,11,turista,0.133221,66.634773,false
1,doc2,tfidf,12,chachapoyas,0.131773,65.91059,false
1,doc2,tfidf,13,cama,0.131213,65.630425,false
1,doc2,tfidf,14,elaboración,0.130354,65.200876,false
1,doc2,tfidf,15,proyecto,0.127928,63.98723,false
1,doc2,tfidf,16,flujo,0.126226,63.135785,false
1,doc2,tfidf,17,habitación,0.116634,58.338452,false
1,doc2,tfidf,18,amortización,0.114954,57.4982,false
1,doc2,tfidf,19,hospedaje,0.114477,57.259607,false
1,doc2,tfidf,20,venta,0.113197,56.619096,false
1,doc2,tfidf,21,gastos,0.107291,53.664987,false
1,doc2,tfidf,22,económico,0.100462,50.249173,false
1,doc2,tfidf,23,casita,0.099627,49.831773,false
1,doc2,tfidf,24,personal,0.098124,49.079663,false
1,doc2,tfidf,25,capital,0.094782,47.408121,false
1,doc2,tfidf,26,balance,0.094168,47.100992,false
1,doc2,tfidf,27,perú,0.092653,46.343383,false
1,doc2,tfidf,28,zona,0.091282,45.657504,false
1,doc2,tfidf,29,estrella,0.088057,44.044542,false
1,doc2,tfidf,30,lujo,0.082236,41.132979,false
1,doc2,tfidf,31,gasto,0.081628,40.829077,false
1,doc2,tfidf,32,análisis,0.078458,39.243111,false
1,doc2,tfidf,33,ingreso,0.07842,39.224541,false
1,doc2,tfidf,34,capítulo,0.076597,38.312375,false
1,doc2,tfidf,35,tasa,0.075581,37.804182,false
1,doc2,tfidf,36,resort,0.075383,37.705231,false
1,doc2,tfidf,37,mercado,0.069579,34.802274,false
1,doc2,tfidf,38,imagen,0.069518,34.771658,false
1,doc2,tfidf,39,hospedaj,0.069384,34.704716,false
1,doc2,tfidf,40,residual,0.06853,34.277482,false
1,doc2,tfidf,41,detalle,0.067918,33.971458,false
1,doc2,tfidf,42,hotel,0.067701,33.862944,false
1,doc2,tfidf,43,proyección,0.067067,33.545855,false
1,doc2,tfidf,44,activo,0.065177,32.600438,false
1,doc2,tfidf,45,demanda,0.064695,32.359361,false
1,doc2,tfidf,46,internet,0.063597,31.809947,false
1,doc2,tfidf,47,producto,0.06339,31.7066,false
1,doc2,tfidf,48,mes,0.063113,31.567892,false
1,doc2,tfidf,49,noche,0.062778,31.400662,false
1,doc2,tfidf,50,administrativo,0.062742,31.382579,false
1,doc2,bbidf,1,año,0.236267,215.950517,false
1,doc2,bbidf,2,costo,0.230661,210.826734,false
1,doc2,bbidf,3,chachapoyas,0.204246,186.683047,false
1,doc2,bbidf,4,turismo,0.200455,183.218271,true
1,doc2,bbidf,5,elaboración,0.184529,168.661387,false
1,doc2,bbidf,6,financiero,0.176141,160.99496,false
1,doc2,bbidf,7,caja,0.173327,158.422618,false
1,doc2,bbidf,8,hospedaje,0.173327,158.422618,false
1,doc2,bbidf,9,tabla,0.169529,154.951482,false
1,doc2,bbidf,10,fuente,0.168659,154.155896,false
1,doc2,bbidf,11,proyecto,0.155577,142.199255,false
1,doc2,bbidf,12,servicio,0.154112,140.860317,false
1,doc2,bbidf,13,venta,0.148566,135.790816,false
1,doc2,bbidf,14,turista,0.148412,135.650301,false
1,doc2,bbidf,15,precio,0.131258,119.971188,false
1,doc2,bbidf,16,personal,0.125815,114.9964,false
1,doc2,bbidf,17,flujo,0.123677,113.042382,false
1,doc2,bbidf,18,cama,0.118853,108.632653,false
1,doc2,bbidf,19,capital,0.117428,107.329974,false
1,doc2,bbidf,20,perú,0.114672,104.811118,false
1,doc2,bbidf,21,depreciación,0.103996,95.053571,false
1,doc2,bbidf,22,ingreso,0.09574,87.507678,false
1,doc2,bbidf,23,económico,0.094984,86.815947,false
1,doc2,bbidf,24,turístico,0.093756,85.693706,false
1,doc2,bbidf,25,zona,0.091737,83.848894,false
1,doc2,bbidf,26,imagen,0.085887,78.501654,false
1,doc2,bbidf,27,habitación,0.083877,76.664267,false
1,doc2,bbidf,28,activo,0.082505,75.410461,false
1,doc2,bbidf,29,detalle,0.075489,68.99784,false
1,doc2,bbidf,30,ofrecer,0.072145,65.941389,false
1,doc2,bbidf,31,hospedaj,0.071295,65.164627,false
1,doc2,bbidf,32,producto,0.07058,64.511259,false
1,doc2,bbidf,33,gasto,0.06871,62.801323,false
1,doc2,bbidf,34,hotel,0.06871,62.801323,false
1,doc2,bbidf,35,demanda,0.067757,61.930809,false
1,doc2,bbidf,36,trabajo,0.067757,61.930809,false
1,doc2,bbidf,37,capítulo,0.067504,61.699468,false
1,doc2,bbidf,38,estrella,0.067504,61.699468,false
1,doc2,bbidf,39,mes,0.067504,61.699468,false
1,doc2,bbidf,40,oferta,0.067018,61.255375,false
1,doc2,bbidf,41,análisis,0.066226,60.531584,false
1,doc2,bbidf,42,ciudad,0.065821,60.161223,false
1,doc2,bbidf,43,inversión,0.063827,58.338452,false
1,doc2,bbidf,44,promedio,0.063827,58.338452,false
1,doc2,bbidf,45,amortización,0.062908,57.4982,false
1,doc2,bbidf,46,balance,0.062908,57.4982,false
1,doc2,bbidf,47,escenario,0.062908,57.4982,false
1,doc2,bbidf,48,construcción,0.062829,57.426622,false
1,doc2,bbidf,49,valor,0.062538,57.160708,false
1,doc2,bbidf,50,administrativo,0.060004,54.843972,false
1,doc2,textrank,1,turismo,0.233391,17.153335,true
1,doc2,textrank,2,servicio,0.231101,16.985031,false
1,doc2,textrank,3,año,0.229748,16.885586,false
1,doc2,textrank,4,chachapoyas,0.218573,16.064244,false
1,doc2,textrank,5,tabla,0.208651,15.33503,false
1,doc2,textrank,6,turista,0.199513,14.663426,false
1,doc2,textrank,7,fuente,0.182934,13.444916,false
1,doc2,textrank,8,costo,0.163536,12.019262,false
1,doc2,textrank,9,perú,0.162989,11.979046,false
1,doc2,textrank,10,proyecto,0.15863,11.658685,false
1,doc2,textrank,11,económico,0.132936,9.77026,false
1,doc2,textrank,12,zona,0.129933,9.549575,false
1,doc2,textrank,13,elaboración,0.125448,9.219967,false
1,doc2,textrank,14,hospedaje,0.116811,8.585119,false
1,doc2,textrank,15,financiero,0.114662,8.427206,false
1,doc2,textrank,16,análisis,0.114313,8.401585,false
1,doc2,textrank,17,precio,0.114163,8.39057,false
1,doc2,textrank,18,personal,0.095761,7.038043,false
1,doc2,textrank,19,flujo,0.090432,6.64637,false
1,doc2,textrank,20,caja,0.089402,6.570723,false
1,doc2,textrank,21,ingreso,0.089162,6.553057,false
1,doc2,textrank,22,venta,0.086568,6.36243,false
1,doc2,textrank,23,turístico,0.08629,6.341968,false
1,doc2,textrank,24,producto,0.084854,6.236435,false
1,doc2,textrank,25,ciudad,0.083655,6.148292,false
1,doc2,textrank,26,valor,0.082637,6.073531,false
1,doc2,textrank,27,natural,0.080901,5.945936,false
1,doc2,textrank,28,imagen,0.079367,5.833157,false
1,doc2,textrank,29,ofrecer,0.076934,5.654342,false
1,doc2,textrank,30,capital,0.076221,5.601933,false
1,doc2,textrank,31,trabajo,0.075727,5.565605,false
1,doc2,textrank,32,hotel,0.07558,5.554813,false
1,doc2,textrank,33,mercado,0.074983,5.510929,false
1,doc2,textrank,34,sector,0.072523,5.330177,false
1,doc2,textrank,35,construcción,0.069215,5.087028,false
1,doc2,textrank,36,demanda,0.068925,5.065682,false
1,doc2,textrank,37,activo,0.065987,4.849813,false
1,doc2,textrank,38,lugar,0.064969,4.774966,false
1,doc2,textrank,39,experiencia,0.064689,4.754413,true
1,doc2,textrank,40,actividad,0.064153,4.714961,false
1,doc2,textrank,41,objetivo,0.064065,4.708524,false
1,doc2,textrank,42,habitación,0.064031,4.706029,false
1,doc2,textrank,43,cama,0.062774,4.61367,false
1,doc2,textrank,44,principal,0.061753,4.538584,false
1,doc2,textrank,45,inversión,0.061748,4.538265,false
1,doc2,textrank,46,nacional,0.060451,4.442915,false
1,doc2,textrank,47,cliente,0.060084,4.415973,false
1,doc2,textrank,48,promedio,0.05933,4.36049,false
1,doc2,textrank,49,oferta,0.058939,4.33181,false
1,doc2,textrank,50,país,0.058195,4.277139,false
2,doc3,tfidf,1,sholón,0.547549,332.847013,false
2,doc3,tfidf,2,turístico,0.437583,266.0,true
2,doc3,tfidf,3,recurso,0.322065,195.778387,true
2,doc3,tfidf,4,colcamar,0.251919,153.137659,false
2,doc3,tfidf,5,conservación,0.229499,139.509039,true
2,doc3,tfidf,6,cultura,0.202112,122.860858,true
2,doc3,tfidf,7,nivel,0.121734,74.0,false
2,doc3,tfidf,8,poblador,0.099169,60.283359,false
2,doc3,tfidf,9,correlación,0.077989,47.408121,false
2,doc3,tfidf,10,distrito,0.07774,47.256852,false
2,doc3,tfidf,11,turismo,0.075672,46.0,false
2,doc3,tfidf,12,cultural,0.073677,44.787306,false
2,doc3,tfidf,13,patrimonio,0.068641,41.725989,false
2,doc3,tfidf,14,variable,0.061015,37.09007,false
2,doc3,tfidf,15,valor,0.057578,35.000613,false
2,doc3,tfidf,16,asociación,0.056067,34.082276,false
2,doc3,tfidf,17,investigación,0.055932,34.0,false
2,doc3,tfidf,18,entrevista,0.054816,33.321664,false
2,doc3,tfidf,19,participación,0.052631,31.993615,false
2,doc3,tfidf,20,actividad,0.052519,31.925442,false
2,doc3,tfidf,21,resultado,0.050825,30.895589,false
2,doc3,tfidf,22,tabla,0.050607,30.763091,false
2,doc3,tfidf,23,fortalecimiento,0.050136,30.476649,false
2,doc3,tfidf,24,distrital,0.049675,30.196851,false
2,doc3,tfidf,25,encuestado,0.048754,29.636762,false
2,doc3,tfidf,26,comunidad,0.048519,29.49408,false
2,doc3,tfidf,27,comunitario,0.047223,28.706361,false
2,doc3,tfidf,28,incendio,0.04649,28.260595,false
2,doc3,tfidf,29,dimensión,0.0459,27.901808,false
2,doc3,tfidf,30,olla,0.04511,27.421986,false
2,doc3,tfidf,31,conocimiento,0.044423,27.003915,false
2,doc3,tfidf,32,curativo,0.044141,26.832493,false
2,doc3,tfidf,33,sitio,0.043813,26.633544,false
2,doc3,tfidf,34,alto,0.043128,26.21696,false
2,doc3,tfidf,35,arqueológico,0.043017,26.149694,false
2,doc3,tfidf,36,estrategia,0.042572,25.878752,false
2,doc3,tfidf,37,patrimonial,0.04245,25.804504,false
2,doc3,tfidf,38,visitante,0.041948,25.499423,false
2,doc3,tfidf,39,mejorar,0.041253,25.077276,false
2,doc3,tfidf,40,local,0.04066,24.716471,false
2,doc3,tfidf,41,capacitación,0.040369,24.539832,false
2,doc3,tfidf,42,proteger,0.040287,24.490052,false
2,doc3,tfidf,43,positivo,0.038461,23.37995,false
2,doc3,tfidf,44,débil,0.036941,22.455993,false
2,doc3,tfidf,45,institucional,0.036941,22.455993,false
2,doc3,tfidf,46,población,0.03664,22.273117,false
2,doc3,tfidf,47,fortalecer,0.036609,22.253861,false
2,doc3,tfidf,48,municipalidad,0.036565,22.227571,false
2,doc3,tfidf,49,preventivo,0.035988,21.876808,false
2,doc3,tfidf,50,cuidar,0.035014,21.284653,false
2,doc3,bbidf,1,turístico,0.699808,911.781031,true
2,doc3,bbidf,2,sholón,0.311858,406.320614,false
2,doc3,bbidf,3,recurso,0.311052,405.269655,true
2,doc3,bbidf,4,conservación,0.217859,283.849541,true
2,doc3,bbidf,5,colcamar,0.194547,253.476189,false
2,doc3,bbidf,6,cultura,0.180919,235.720196,true
2,doc3,bbidf,7,nivel,0.099608,129.779113,false
2,doc3,bbidf,8,turismo,0.096547,125.791649,false
2,doc3,bbidf,9,distrito,0.088152,114.853244,false
2,doc3,bbidf,10,poblador,0.078878,102.770597,false
2,doc3,bbidf,11,cultural,0.066979,87.267075,false
2,doc3,bbidf,12,patrimonio,0.059416,77.413511,false
2,doc3,bbidf,13,asociación,0.055431,72.221522,false
2,doc3,bbidf,14,valor,0.051706,67.367978,false
2,doc3,bbidf,15,correlación,0.050054,65.215807,false
2,doc3,bbidf,16,variable,0.048173,62.765157,false
2,doc3,bbidf,17,conocimiento,0.047533,61.930809,false
2,doc3,bbidf,18,investigación,0.04745,61.822551,false
2,doc3,bbidf,19,proteger,0.047073,61.331414,false
2,doc3,bbidf,20,sitio,0.047015,61.255375,false
2,doc3,bbidf,21,comunitario,0.044776,58.338452,false
2,doc3,bbidf,22,participación,0.044376,57.818161,false
2,doc3,bbidf,23,capacitación,0.044131,57.4982,false
2,doc3,bbidf,24,dimensión,0.043572,56.769908,false
2,doc3,bbidf,25,fortalecimiento,0.043381,56.521191,false
2,doc3,bbidf,26,distrital,0.042094,54.843972,false
2,doc3,bbidf,27,actividad,0.041728,54.366926,false
2,doc3,bbidf,28,visitante,0.041317,53.832218,false
2,doc3,bbidf,29,comunidad,0.040646,52.958102,false
2,doc3,bbidf,30,entrevista,0.039878,51.95742,false
2,doc3,bbidf,31,tabla,0.037635,49.035279,false
2,doc3,bbidf,32,arqueológico,0.037561,48.93838,false
2,doc3,bbidf,33,encuestado,0.037561,48.93838,false
2,doc3,bbidf,34,estrategia,0.036038,46.953439,false
2,doc3,bbidf,35,fortalecer,0.035821,46.670762,false
2,doc3,bbidf,36,organización,0.035683,46.491461,false
2,doc3,bbidf,37,resultado,0.035244,45.918848,false
2,doc3,bbidf,38,alto,0.034765,45.295277,false
2,doc3,bbidf,39,local,0.034765,45.295277,false
2,doc3,bbidf,40,positivo,0.033965,44.253583,false
2,doc3,bbidf,41,municipalidad,0.033582,43.753839,false
2,doc3,bbidf,42,débil,0.032363,42.165347,false
2,doc3,bbidf,43,mejorar,0.031614,41.189635,false
2,doc3,bbidf,44,acción,0.031343,40.836917,false
2,doc3,bbidf,45,incendio,0.031267,40.737245,false
2,doc3,bbidf,46,nación,0.031267,40.737245,false
2,doc3,bbidf,47,representante,0.031267,40.737245,false
2,doc3,bbidf,48,servicio,0.02977,38.787624,false
2,doc3,bbidf,49,cuidar,0.029421,38.332133,false
2,doc3,bbidf,50,patrimonial,0.029421,38.332133,false
2,doc3,textrank,1,turístico,0.577967,48.682221,true
2,doc3,textrank,2,recurso,0.389816,32.834293,true
2,doc3,textrank,3,conservación,0.242641,20.43768,true
2,doc3,textrank,4,sholón,0.237444,19.999938,false
2,doc3,textrank,5,cultura,0.230803,19.440545,true
2,doc3,textrank,6,nivel,0.164754,13.87724,false
2,doc3,textrank,7,colcamar,0.130518,10.993534,false
2,doc3,textrank,8,turismo,0.115419,9.721735,false
2,doc3,textrank,9,cultural,0.099325,8.366163,false
2,doc3,textrank,10,distrito,0.09432,7.944607,false
2,doc3,textrank,11,poblador,0.092436,7.785897,false
2,doc3,textrank,12,investigación,0.087449,7.365824,false
2,doc3,textrank,13,valor,0.079411,6.688835,false
2,doc3,textrank,14,patrimonio,0.076593,6.451433,false
2,doc3,textrank,15,variable,0.075103,6.325899,false
2,doc3,textrank,16,actividad,0.073899,6.224536,false
2,doc3,textrank,17,resultado,0.072844,6.135665,false
2,doc3,textrank,18,comunidad,0.064136,5.402213,false
2,doc3,textrank,19,participación,0.062106,5.231159,false
2,doc3,textrank,20,correlación,0.059742,5.032105,false
2,doc3,textrank,21,local,0.059598,5.019959,false
2,doc3,textrank,22,tabla,0.058202,4.902396,false
2,doc3,textrank,23,dimensión,0.057143,4.81317,false
2,doc3,textrank,24,conocimiento,0.056427,4.752879,false
2,doc3,textrank,25,alto,0.055822,4.701879,false
2,doc3,textrank,26,asociación,0.054778,4.613992,false
2,doc3,textrank,27,estrategia,0.054125,4.558988,false
2,doc3,textrank,28,visitante,0.053566,4.511832,false
2,doc3,textrank,29,sitio,0.053072,4.470296,false
2,doc3,textrank,30,población,0.052349,4.409402,false
2,doc3,textrank,31,servicio,0.051732,4.357394,false
2,doc3,textrank,32,mejorar,0.05118,4.310921,false
2,doc3,textrank,33,tesis,0.05099,4.294861,false
2,doc3,textrank,34,arqueológico,0.050217,4.229815,false
2,doc3,textrank,35,encuestado,0.049011,4.12823,false
2,doc3,textrank,36,estudio,0.048232,4.062601,false
2,doc3,textrank,37,relación,0.048152,4.055845,false
2,doc3,textrank,38,comunitario,0.047339,3.987367,false
2,doc3,textrank,39,entrevista,0.045184,3.805884,false
2,doc3,textrank,40,organización,0.044888,3.780936,false
2,doc3,textrank,41,positivo,0.043425,3.657661,false
2,doc3,textrank,42,distrital,0.041218,3.471767,false
2,doc3,textrank,43,proteger,0.040484,3.409945,false
2,doc3,textrank,44,amazonas,0.039728,3.346269,false
2,doc3,textrank,45,fortalecimiento,0.039088,3.292361,false
2,doc3,textrank,46,tourism,0.038896,3.276238,false
2,doc3,textrank,47,figura,0.038676,3.257669,false
2,doc3,textrank,48,dato,0.038613,3.25237,false
2,doc3,textrank,49,fortalecer,0.03855,3.24709,false
2,doc3,textrank,50,acción,0.03847,3.240306,false
3,doc4,tfidf,1,turismo,0.325748,68.0,true
3,doc4,tfidf,2,negonotas,0.238715,49.831773,false
3,doc4,tfidf,3,amazónico,0.222713,46.491461,false
3,doc4,tfidf,4,docentes,0.213464,44.560727,false
3,doc4,tfidf,5,turístico,0.201197,42.0,true
3,doc4,tfidf,6,región,0.167667,35.000613,false
3,doc4,tfidf,7,tourism,0.155467,32.453811,false
3,doc4,tfidf,8,actividad,0.143069,29.865736,true
3,doc4,tfidf,9,revista,0.13475,28.129079,false
3,doc4,tfidf,10,muñoz,0.13389,27.949631,false
3,doc4,tfidf,11,journal,0.113236,23.638034,false
3,doc4,tfidf,12,amazon,0.112158,23.413118,false
3,doc4,tfidf,13,desarrollo,0.098668,20.597059,false
3,doc4,tfidf,14,turista,0.094192,19.66272,false
3,doc4,tfidf,15,estudio,0.083868,17.5075,false
3,doc4,tfidf,16,autóctono,0.083839,17.501536,false
3,doc4,tfidf,17,cultural,0.083727,17.477973,true
3,doc4,tfidf,18,entorno,0.080087,16.718184,false
3,doc4,tfidf,19,sustainable,0.075612,15.783946,false
3,doc4,tfidf,20,arias,0.074168,15.482702,false
3,doc4,tfidf,21,campojo,0.073451,15.332853,false
3,doc4,tfidf,22,colombiano,0.073451,15.332853,false
3,doc4,tfidf,23,frost,0.073451,15.332853,false
3,doc4,tfidf,24,económico,0.068028,14.200853,false
3,doc4,tfidf,25,sector,0.068028,14.200853,false
3,doc4,tfidf,26,natural,0.062795,13.10848,false
3,doc4,tfidf,27,ecuador,0.062696,13.08791,false
3,doc4,tfidf,28,tipología,0.061807,12.902252,false
3,doc4,tfidf,29,poseer,0.058947,12.305237,false
3,doc4,tfidf,30,cuidado,0.058809,12.276403,false
3,doc4,tfidf,31,medina,0.055893,11.66769,false
3,doc4,tfidf,32,region,0.055788,11.64568,false
3,doc4,tfidf,33,visitante,0.055524,11.590647,false
3,doc4,tfidf,34,brazilian,0.055088,11.49964,false
3,doc4,tfidf,35,garzón,0.055088,11.49964,false
3,doc4,tfidf,36,activity,0.053264,11.118877,false
