rank,term,score,score_raw,in_gold
1,espíritu,0.35212,100.482117,false
2,catálogo,0.214924,61.331414,false
3,indexada,0.214924,61.331414,false
4,latindex,0.214924,61.331414,false
5,turismo,0.192737,55.0,true
6,common,0.19219,54.843972,false
7,trimestral,0.19219,54.843972,false
8,turístico,0.178719,51.0,false
9,emprendedor,0.17377,49.587684,false
10,creative,0.163548,46.670762,false
11,tes,0.163548,46.670762,false
12,issn,0.153326,43.753617,false
13,licencia,0.144683,41.287206,false
14,doi,0.137196,39.150704,false
15,utcubamba,0.127501,36.384196,false
16,santo,0.124685,35.580407,false
17,international,0.121616,34.704716,false
18,compartir,0.119046,33.971458,false
19,provincia,0.115219,32.879363,false
20,julio,0.114462,32.663262,false
21,universitario,0.114462,32.663262,false
22,vol,0.114462,32.663262,false
23,desarrollo,0.111876,31.925442,false
24,vivencial,0.104423,29.798514,true
25,comercial,0.094933,27.090355,false
26,instituto,0.091728,26.17582,false
27,obra,0.091728,26.17582,false
28,recurso,0.090687,25.878752,false
29,ilustración,0.084083,23.994238,false
30,artículo,0.083085,23.709409,false
31,hurtado,0.080596,22.99928,false
32,jhesica,0.080596,22.99928,false
33,sostenible,0.078858,22.503263,true
34,científico,0.077984,22.253861,false
35,superior,0.077984,22.253861,false
36,actividad,0.072178,20.597059,false
37,llanos,0.072071,20.566489,false
38,revista,0.070972,20.252937,false
39,zona,0.066666,19.02396,false
40,agricultor,0.060059,17.138741,false
41,cultural,0.05742,16.3856,false
42,turista,0.05742,16.3856,false
43,cacao,0.053731,15.332853,false
44,pareto,0.053731,15.332853,false
45,natural,0.049764,14.200853,false
46,investigación,0.04906,14.0,false
47,adaptación,0.047914,13.673005,false
48,sustentable,0.046296,13.211122,false
49,económico,0.045936,13.10848,false
50,rural,0.044444,12.68264,true
