rank,term,score,score_raw,in_gold
1,colcamar,0.6221,497.899658,false
2,turístico,0.441128,353.058068,false
3,turismo,0.170837,136.730053,true
4,perú,0.162968,130.431613,false
5,distrito,0.150337,120.322446,false
6,sitio,0.145782,116.676904,true
7,arqueológico,0.143693,115.005192,true
8,taller,0.118765,95.053571,false
9,amazonas,0.111322,89.097206,true
10,turista,0.083355,66.713263,false
11,atractivo,0.083323,66.68798,false
12,potencial,0.08239,65.941389,false
13,caballo,0.08142,65.164627,false
14,camino,0.072808,58.27172,false
15,anexo,0.070931,56.769908,false
16,desarrollo,0.067261,53.832218,false
17,local,0.063668,50.957186,false
18,ecoturismo,0.062262,49.831773,false
19,paseo,0.062262,49.831773,false
20,sholón,0.062262,49.831773,false
21,autoridad,0.061957,49.587684,false
22,comunidad,0.061267,49.035279,true
23,comida,0.059959,47.988475,false
24,típico,0.05885,47.100992,false
25,forestal,0.055676,44.560727,false
26,poblador,0.051974,41.597623,false
27,cuadro,0.051004,40.82086,false
28,falta,0.048917,39.150704,false
29,natural,0.048463,38.787624,true
30,artesanía,0.047894,38.332133,false
31,chamalca,0.047894,38.332133,false
32,pucasiugo,0.047894,38.332133,false
33,puemal,0.047894,38.332133,false
34,presentar,0.047869,38.312375,false
35,paisaje,0.047379,37.919994,true
36,revista,0.047379,37.919994,false
37,bosque,0.047111,37.705231,false
38,lima,0.047111,37.705231,false
39,construcción,0.044418,35.549814,false
40,departamento,0.041001,32.815213,false
41,estudio,0.040194,32.169796,false
42,lugar,0.039891,31.926979,false
43,encuestado,0.039745,31.809947,false
44,nacional,0.039531,31.638431,false
45,ofrecer,0.039234,31.400662,false
46,campo,0.038545,30.849734,false
47,doi,0.038315,30.665707,false
48,ocular,0.038315,30.665707,false
49,vol,0.038315,30.665707,false
50,población,0.038079,30.476649,false
