rank,term,score,score_raw,in_gold
1,turístico,0.430565,171.0,true
2,turismo,0.317258,126.0,true
3,cultura,0.18678,74.18014,true
4,desarrollo,0.186703,74.149413,false
5,población,0.184269,73.183099,false
6,sostenible,0.172818,68.634952,true
7,recuperado,0.172512,68.513732,false
8,actitud,0.156819,62.281005,true
9,porcentaje,0.156476,62.144935,false
10,ciudad,0.154731,61.451781,false
11,válido,0.141707,56.279137,false
12,chachapoyas,0.134841,53.552354,false
13,comunidad,0.112771,44.787306,false
14,actividad,0.10891,43.253824,false
15,comportamiento,0.107912,42.857591,true
16,poblador,0.093965,37.31827,false
17,gonzález,0.085749,34.055444,false
18,planificación,0.084873,33.707667,false
19,destino,0.083028,32.974864,false
20,mincetur,0.079508,31.576998,false
21,conciencia,0.079019,31.382579,false
22,conocimiento,0.076493,30.379405,true
23,turista,0.068763,27.309333,false
24,acumulado,0.067773,26.916109,false
25,orgulloso,0.067562,26.832493,false
26,pregunta,0.065843,26.149694,false
27,social,0.064827,25.746324,false
28,dimensión,0.063868,25.36528,false
29,nivel,0.062948,25.0,false
30,local,0.062234,24.716471,false
31,anfitrión,0.06197,24.611409,false
32,gestión,0.061287,24.340359,false
33,ambiental,0.060674,24.097016,false
34,privado,0.059698,23.709409,false
35,presentar,0.058753,23.333742,false
36,actor,0.057406,22.799033,false
37,compromiso,0.057406,22.799033,false
38,sostenibilidad,0.056034,22.253861,false
39,insuficiente,0.05545,22.022271,false
40,residente,0.054326,21.575523,false
41,asimismo,0.054122,21.494808,false
42,tabla,0.052672,20.918902,false
43,sector,0.05226,20.755093,false
44,anfitriona,0.051979,20.643603,false
45,distrito,0.050995,20.252937,false
46,impacto,0.050995,20.252937,false
47,ayudar,0.050924,20.2246,false
48,económico,0.049509,19.66272,false
49,generar,0.049509,19.66272,false
50,percepción,0.049029,19.472128,false
