rank,term,score,score_raw,in_gold
1,purum,0.383319,316.845237,true
2,grafía,0.21904,181.054421,false
3,quechua,0.208088,172.0017,false
4,hombre,0.148397,122.662827,false
5,simbolización,0.125948,104.106292,false
6,chachapoyas,0.123511,102.092291,false
7,identidad,0.122408,101.180239,true
8,arqueología,0.120573,99.663547,false
9,sociedad,0.120573,99.663547,false
10,laguna,0.110167,91.061919,false
11,describir,0.10952,90.52721,false
12,pueblo,0.10952,90.52721,false
13,lima,0.107819,89.121454,false
14,chacha,0.104044,86.00085,false
15,origen,0.102023,84.330694,false
16,ancestral,0.099525,82.265958,false
17,sitio,0.098809,81.673833,false
18,atributo,0.098568,81.474489,false
19,leyenda,0.098568,81.474489,false
20,puya,0.098568,81.474489,false
21,aymara,0.093092,76.948129,false
22,contexto,0.091751,75.839988,false
23,caso,0.088781,73.384589,false
24,oral,0.087616,72.421768,true
25,referido,0.087616,72.421768,false
26,grupo,0.084693,70.006143,false
27,relacionado,0.084289,69.67216,false
28,estructura,0.083575,69.081456,false
29,andino,0.083474,68.99784,false
30,chachapuya,0.08214,67.895408,true
31,jorge,0.08214,67.895408,false
32,simbólico,0.08214,67.895408,false
33,referir,0.078836,65.164627,false
34,poseer,0.078791,65.127216,false
35,luis,0.076664,63.369047,false
36,purun,0.076664,63.369047,false
37,chachapoya,0.074199,61.331414,false
38,haber,0.074199,61.331414,false
39,kuelap,0.074199,61.331414,false
40,elemento,0.072639,60.041937,false
41,maíz,0.071188,58.842687,false
42,valle,0.071188,58.842687,false
43,inca,0.069561,57.4982,false
44,incas,0.069561,57.4982,false
45,arqueológico,0.068086,56.279137,false
46,agua,0.067049,55.42153,false
47,deber,0.06635,54.843972,false
48,jalca,0.06635,54.843972,false
49,gente,0.064924,53.664987,false
50,construcción,0.062858,51.95742,false
