rank,term,score,score_raw,in_gold
1,folclórico,0.54834,404.474292,true
2,festividad,0.448376,330.737305,true
3,turístico,0.272493,201.0,true
4,chachapoyas,0.21082,155.507797,false
5,actividad,0.189877,140.060003,true
6,visitante,0.163418,120.542728,false
7,ciudad,0.161301,118.981108,false
8,desacuerdo,0.141146,104.114148,false
9,tabla,0.120111,88.597703,false
10,afirmación,0.118632,87.507234,false
11,cultural,0.109588,80.835626,false
12,totalmente,0.105998,78.187344,false
13,folklore,0.101043,74.53235,false
14,promoción,0.09749,71.911658,false
15,porcentaje,0.087688,64.681463,false
16,investigación,0.082697,61.0,false
17,turismo,0.082697,61.0,true
18,folclore,0.078939,58.228399,true
19,válido,0.07298,53.832218,false
20,encuestado,0.066294,48.900657,false
21,identidad,0.064338,47.457646,false
22,satisfacción,0.064213,47.365496,false
23,celebración,0.063854,47.100992,false
24,participante,0.063482,46.826236,false
25,resultado,0.05445,40.164266,false
26,correlación,0.052794,38.942385,false
27,participación,0.051714,38.146233,false
28,influencia,0.047859,35.302087,false
29,turística,0.046576,34.355764,false
30,tesis,0.045761,33.754894,false
31,desarrollo,0.044677,32.955295,false
32,frecuencia,0.044196,32.600438,false
33,objetivo,0.043281,31.925442,false
34,variable,0.042426,31.294747,false
35,experiencia,0.042091,31.048056,false
36,festividades,0.041573,30.665707,false
37,sikuri,0.041573,30.665707,false
38,positivo,0.040037,29.532568,false
39,satisfecho,0.039886,29.421168,false
40,participar,0.038917,28.706361,false
41,dato,0.038823,28.636865,false
42,comunidad,0.037023,27.309333,false
43,cultura,0.036141,26.658488,false
44,lugar,0.035083,25.878752,false
45,anexo,0.035025,25.835725,false
46,local,0.034904,25.746324,false
47,relación,0.034904,25.746324,false
48,licenciatura,0.034733,25.620495,false
49,percepción,0.03394,25.035594,false
50,sugerir,0.033268,24.539832,false
