rank,term,score,score_raw,in_gold
1,hogar,0.600915,457.57385,false
2,porcentaje,0.219854,167.410846,false
3,jefe,0.202447,154.155896,false
4,turismo,0.191736,146.0,true
5,variable,0.168959,128.656181,false
6,figura,0.164832,125.513413,false
7,turístico,0.157592,120.0,false
8,kuelap,0.145424,110.734508,false
9,pobreza,0.142557,108.551728,true
10,visita,0.11605,88.367545,false
11,nota,0.111809,85.13861,false
12,turista,0.107593,81.927999,false
13,socioeconómico,0.107239,81.658155,false
14,acceso,0.106551,81.134529,true
15,nivel,0.106374,81.0,false
16,regresión,0.103093,78.501654,false
17,resultado,0.102788,78.268825,false
18,flujo,0.101339,77.165959,false
19,efecto,0.100462,76.497647,false
20,provincia,0.096109,73.183099,false
21,mensual,0.094887,72.252611,false
22,mostrar,0.093247,71.004266,false
23,relación,0.091968,70.030001,true
24,chachapoyas,0.090615,69.000149,false
25,número,0.08994,68.486255,false
26,correlación,0.084495,64.339593,false
27,positivo,0.084032,63.98723,false
28,universitario,0.077748,59.202162,false
29,ingreso,0.075551,57.529327,true
30,promedio,0.074374,56.633245,false
31,evolución,0.073701,56.120698,false
32,completo,0.073048,55.623618,false
33,celular,0.072783,55.42153,false
34,observar,0.069449,52.882668,false
35,condición,0.067583,51.462053,false
36,tabla,0.06464,49.220946,false
37,población,0.06268,47.728108,false
38,proxy,0.060408,45.99856,false
39,servicio,0.060252,45.879679,true
40,estudio,0.059509,45.31353,false
41,actividad,0.055451,42.223971,false
42,internet,0.054629,41.597623,false
43,económico,0.054514,41.510186,false
44,mil,0.053869,41.019016,false
45,extremo,0.050938,38.787624,false
46,luz,0.050832,38.706756,false
47,ocupado,0.050278,38.284415,false
48,incompleto,0.049485,37.680794,false
49,principal,0.048689,37.074707,false
50,eléctrico,0.047443,36.126305,false
